Investor_Id,hhi,year
186668-83,0.5,2018
186670-27,0.5,2018
186674-59,0.125,2018
186711-40,1,2018
186756-40,0.5,2018
186756-58,1,2018
186783-13,1,2018
186783-49,0.3333333333333333,2018
186784-93,1,2018
186823-36,1,2018
186824-08,1,2018
186846-22,1,2018
186851-44,1,2018
186919-30,0.3333333333333333,2018
186949-63,1,2018
186997-60,1,2018
186998-14,0.5,2018
186998-23,1,2018
186999-13,1,2018
187035-76,1,2018
187038-37,1,2018
187049-98,0.5555555555555556,2018
187432-21,0.1111111111111111,2018
187442-38,0.5,2018
187443-10,1,2018
187461-19,0.14285714285714285,2018
187471-63,1,2018
187478-65,1,2018
187536-70,0.25,2018
187536-97,1,2018
187537-06,1,2018
187639-03,0.5,2018
187648-66,0.28,2018
187651-45,0.11111111111111113,2018
187665-94,1,2018
187693-39,1,2018
187726-69,1,2018
187776-91,0.375,2018
187854-31,0.375,2018
187856-11,0.19111111111111112,2018
187875-64,0.5,2018
187876-90,0.20000000000000004,2018
187890-31,1,2018
187919-92,1,2018
187945-93,1,2018
187958-80,1,2018
187978-24,1,2018
187980-13,0.09262759924385636,2018
188002-72,1,2018
188017-21,0.2066115702479339,2018
188018-56,1,2018
188020-99,1,2018
188058-88,1,2018
188062-12,1,2018
188062-30,1,2018
188064-82,0.28,2018
188065-18,0.3333333333333333,2018
188103-34,1,2018
188109-37,0.25,2018
188109-64,0.3333333333333333,2018
221451-40,1,2018
221456-17,0.20000000000000004,2018
221464-99,0.09090909090909091,2018
221465-35,0.5,2018
221468-41,1,2018
221469-94,1,2018
221470-48,1,2018
221470-66,0.5,2018
221471-74,0.5,2018
221490-28,0.3333333333333333,2018
221492-35,0.10204081632653061,2018
221540-05,1,2018
221540-23,1,2018
221543-02,1,2018
221543-29,1,2018
221543-38,1,2018
221545-81,1,2018
221546-44,0.3333333333333333,2018
221582-71,1,2018
221592-88,1,2018
221607-28,0.5555555555555556,2018
221629-24,1,2018
221633-38,0.5061728395061729,2018
221673-88,1,2018
221700-88,1,2018
221760-10,1,2018
221760-19,0.6800000000000002,2018
221761-09,0.3333333333333333,2018
221784-22,0.5,2018
221796-19,1,2018
221815-00,1,2018
221832-10,1,2018
221857-39,1,2018
221884-30,1,2018
221885-83,1,2018
221885-92,0.5,2018
221888-53,1,2018
221901-67,0.25,2018
221936-86,1,2018
221945-41,1,2018
221948-47,0.5555555555555556,2018
221968-36,0.28,2018
221980-51,0.25,2018
222007-06,0.256198347107438,2018
222007-42,1,2018
222010-30,1,2018
222016-51,1,2018
222024-43,1,2018
222029-11,1,2018
222037-57,1,2018
222067-90,0.25,2018
222068-71,1,2018
222074-38,1,2018
222091-66,1,2018
222092-29,0.15625,2018
222093-91,1,2018
222115-96,1,2018
222123-25,1,2018
222124-96,0.22448979591836732,2018
222126-94,0.22222222222222227,2018
222153-40,1,2018
222163-48,0.5555555555555556,2018
222198-22,1,2018
222207-22,0.5,2018
222217-21,1,2018
222218-29,0.20000000000000004,2018
222236-11,0.5,2018
222237-19,1,2018
222251-95,1,2018
222260-23,1,2018
222270-94,0.52,2018
222271-03,0.375,2018
222271-21,0.5555555555555556,2018
222273-55,1,2018
222281-83,0.3333333333333333,2018
222286-69,1,2018
222302-62,0.5,2018
222304-51,0.09333333333333334,2018
222313-15,1,2018
222322-33,1,2018
222367-42,1,2018
222404-41,1,2018
222412-87,1,2018
222413-23,0.5,2018
222427-54,1,2018
222462-64,0.5,2018
222537-34,0.5555555555555556,2018
222564-34,0.1,2018
222564-43,0.5537190082644627,2018
222600-79,1,2018
222601-06,0.375,2018
222603-49,0.625,2018
222604-48,0.2777777777777778,2018
222604-75,0.3333333333333333,2018
222628-69,1,2018
222649-21,1,2018
222691-24,1,2018
222698-44,1,2018
222702-04,0.28,2018
222706-54,1,2018
222721-03,1,2018
222730-12,1,2018
222747-31,1,2018
222756-67,1,2018
222769-81,0.3333333333333333,2018
222773-59,1,2018
222817-87,1,2018
222820-84,1,2018
222842-26,0.375,2018
222893-47,0.3333333333333333,2018
222915-61,0.5555555555555556,2018
222919-93,1,2018
222933-25,0.5,2018
222994-81,1,2018
223013-35,1,2018
223015-96,0.09393579072532698,2018
223024-15,0.5,2018
223030-54,1,2018
223043-77,0.5,2018
223072-30,0.5,2018
223092-37,1,2018
223092-91,1,2018
223345-90,1,2018
223345-99,1,2018
223371-28,1,2018
223377-85,0.375,2018
223411-60,0.5,2018
223411-96,0.5555555555555556,2018
223417-90,1,2018
223445-98,1,2018
223457-23,1,2018
223458-40,0.14285714285714285,2018
223507-63,0.07519999999999999,2018
223515-28,0.3333333333333333,2018
223530-85,1,2018
223537-87,0.1419753086419753,2018
223563-97,1,2018
223625-17,1,2018
223644-97,1,2018
223655-32,1,2018
223703-20,0.3333333333333333,2018
223703-47,1,2018
223709-77,1,2018
223743-52,1,2018
223743-88,1,2018
223764-13,0.22222222222222227,2018
223802-74,1,2018
223813-72,0.5,2018
223817-86,0.5,2018
223826-14,0.5,2018
223830-10,1,2018
223855-93,0.25,2018
223862-95,1,2018
223901-47,1,2018
223944-04,1,2018
223954-30,0.16666666666666669,2018
223957-00,1,2018
223958-26,0.5,2018
223958-53,1,2018
223958-62,1,2018
223960-33,1,2018
223962-22,1,2018
223968-25,1,2018
223971-67,1,2018
223982-83,0.5,2018
223984-18,1,2018
223986-43,1,2018
223987-06,1,2018
223988-59,0.5,2018
223994-53,1,2018
224018-29,0.375,2018
224052-49,0.5,2018
224053-03,1,2018
224091-55,0.22448979591836732,2018
224120-89,1,2018
224121-16,0.5555555555555556,2018
224122-15,0.3333333333333333,2018
224127-91,0.5,2018
224128-54,1,2018
224128-81,1,2018
224128-90,1,2018
224145-37,1,2018
224145-73,1,2018
224165-17,1,2018
224172-01,1,2018
224176-69,1,2018
224247-25,1,2018
224253-01,1,2018
224266-69,1,2018
224301-52,0.25,2018
224308-45,1,2018
224314-93,0.3333333333333333,2018
224332-66,1,2018
224342-83,0.5,2018
224347-51,0.5,2018
224380-27,0.5,2018
224381-26,0.19444444444444442,2018
224384-14,1,2018
224384-23,0.28,2018
224384-77,0.305,2018
224409-61,1,2018
224414-92,0.5,2018
224424-01,0.375,2018
224442-46,1,2018
224469-10,1,2018
224469-28,1,2018
224472-16,1,2018
224489-08,1,2018
224489-53,1,2018
224490-34,1,2018
224492-41,1,2018
224492-59,0.2345679012345679,2018
224497-81,1,2018
224498-17,0.07388137356919876,2018
224535-88,1,2018
224537-41,0.28,2018
224537-50,0.5555555555555556,2018
224539-03,0.28,2018
224547-04,1,2018
224570-53,1,2018
224580-79,1,2018
224588-35,1,2018
225211-33,1,2018
225233-38,1,2018
225247-87,1,2018
225518-32,1,2018
225520-75,0.5,2018
225523-72,1,2018
225535-15,1,2018
225535-60,1,2018
225537-76,1,2018
225641-35,0.5555555555555556,2018
225697-06,1,2018
225724-15,0.5,2018
225732-88,1,2018
225735-76,0.3333333333333333,2018
225736-21,0.5,2018
225766-09,0.25,2018
225815-77,1,2018
225830-80,1,2018
225832-96,1,2018
225844-21,1,2018
225845-11,0.5,2018
225858-34,1,2018
225859-33,1,2018
225859-42,1,2018
225863-56,0.14285714285714285,2018
225863-83,0.20000000000000004,2018
225866-08,1,2018
225887-23,0.20000000000000004,2018
225893-44,0.5,2018
225905-68,1,2018
225932-50,0.5,2018
225953-47,1,2018
225965-44,1,2018
226008-01,1,2018
226018-36,1,2018
226083-07,1,2018
226093-42,1,2018
226101-34,1,2018
226101-61,1,2018
226143-01,1,2018
226156-24,1,2018
226161-01,0.14285714285714285,2018
226163-53,1,2018
226212-58,0.15625,2018
226255-51,1,2018
226300-06,0.16000000000000006,2018
226303-21,0.22222222222222227,2018
226307-98,1,2018
226341-64,0.3333333333333333,2018
226347-85,0.5,2018
226348-48,1,2018
226350-91,1,2018
226389-61,0.5,2018
226395-19,1,2018
226446-31,0.1597633136094675,2018
226472-59,1,2018
226477-27,1,2018
226479-97,1,2018
226480-78,1,2018
226482-76,1,2018
226486-54,0.5,2018
226489-87,0.3333333333333333,2018
226495-09,1,2018
226521-64,1,2018
226522-54,1,2018
226523-26,0.5,2018
226523-89,0.5,2018
226536-67,1,2018
226546-48,1,2018
226552-87,1,2018
226553-23,1,2018
226559-44,0.1111111111111111,2018
226560-25,1,2018
226562-32,1,2018
226574-38,1,2018
226601-38,0.5,2018
226602-10,1,2018
226604-98,0.3333333333333333,2018
226606-42,1,2018
226620-55,1,2018
226649-26,1,2018
226656-55,0.3333333333333333,2018
226663-57,1,2018
226679-05,1,2018
226679-23,1,2018
226679-41,1,2018
226680-13,1,2018
226680-58,1,2018
226681-39,1,2018
226688-23,1,2018
226688-32,1,2018
226690-21,0.25925925925925924,2018
226753-84,1,2018
226781-29,1,2018
226803-34,1,2018
226822-51,1,2018
226831-42,0.5,2018
226843-57,0.11224489795918371,2018
226855-18,1,2018
226877-32,0.3333333333333333,2018
226878-04,1,2018
226878-13,1,2018
226878-22,1,2018
226878-31,1,2018
226936-18,1,2018
226941-67,0.22448979591836732,2018
226961-38,1,2018
226972-72,1,2018
226974-16,1,2018
226974-25,1,2018
226984-24,0.3333333333333333,2018
226992-61,0.28,2018
226992-70,0.3333333333333333,2018
226993-06,1,2018
227005-03,1,2018
227027-53,1,2018
227032-66,0.25,2018
227038-15,1,2018
227054-89,1,2018
227071-99,1,2018
227074-69,1,2018
227075-14,1,2018
227075-41,1,2018
227075-50,1,2018
227081-44,0.5555555555555556,2018
227094-04,1,2018
227101-78,1,2018
227101-96,1,2018
227104-66,1,2018
227116-99,0.5,2018
227119-06,1,2018
227135-17,1,2018
227151-10,0.3333333333333333,2018
227178-82,1,2018
227186-92,1,2018
227190-25,0.5,2018
227193-94,0.12244897959183673,2018
227225-17,1,2018
227225-26,1,2018
227256-85,0.5,2018
227260-18,0.3600000000000001,2018
227297-08,1,2018
227301-76,0.5555555555555556,2018
227307-34,1,2018
227324-71,1,2018
227325-25,1,2018
227345-86,0.20000000000000004,2018
227375-65,1,2018
227384-83,1,2018
227385-82,0.5,2018
227386-27,1,2018
227386-36,1,2018
227386-45,1,2018
227389-87,1,2018
227395-27,0.22222222222222227,2018
227401-39,1,2018
227406-97,1,2018
227408-59,1,2018
227419-39,1,2018
227420-83,1,2018
227424-43,0.1015625,2018
227434-15,1,2018
227434-51,1,2018
227478-07,0.3600000000000001,2018
227486-08,1,2018
227489-50,1,2018
227491-48,0.5,2018
227498-41,1,2018
227498-86,0.25,2018
227499-31,1,2018
227500-57,0.20000000000000004,2018
227513-17,1,2018
227535-31,1,2018
227629-09,1,2018
227631-43,1,2018
227646-73,1,2018
227678-41,1,2018
227679-40,1,2018
227686-60,0.5,2018
227742-13,1,2018
227750-77,1,2018
227750-86,0.3333333333333333,2018
227751-22,1,2018
227778-67,1,2018
227779-03,1,2018
227783-26,0.13043478260869568,2018
227786-41,1,2018
227791-36,1,2018
227926-09,1,2018
227946-43,1,2018
227963-89,1,2018
227985-67,0.28,2018
227989-27,0.5,2018
227999-35,1,2018
228032-20,1,2018
228034-36,1,2018
228040-12,1,2018
228075-76,0.3333333333333333,2018
228076-12,1,2018
228084-58,0.5555555555555556,2018
228097-45,1,2018
228097-63,0.1875,2018
228103-75,1,2018
228114-55,1,2018
228114-64,1,2018
228114-91,1,2018
228115-18,1,2018
228116-26,1,2018
228132-46,1,2018
228156-67,1,2018
228158-83,0.25,2018
228169-00,1,2018
228198-61,1,2018
228198-88,1,2018
228233-71,1,2018
228234-16,1,2018
228237-94,1,2018
228246-04,1,2018
228252-61,0.25,2018
228272-86,1,2018
228278-62,1,2018
228285-01,0.12244897959183673,2018
228314-08,1,2018
228316-42,1,2018
228319-66,0.08187790418202212,2018
228342-25,1,2018
228363-67,0.32,2018
228366-82,0.5,2018
228376-63,1,2018
228382-75,1,2018
228466-45,1,2018
228475-00,0.25,2018
228479-77,1,2018
228487-33,1,2018
228491-74,1,2018
228496-87,1,2018
228499-03,1,2018
228542-50,0.3333333333333333,2018
228542-59,0.28,2018
228547-90,1,2018
228555-19,1,2018
228555-82,1,2018
228561-49,1,2018
228576-52,1,2018
228700-63,1,2018
228730-24,1,2018
228740-32,1,2018
228740-86,1,2018
228775-06,1,2018
228792-07,1,2018
228826-36,1,2018
228851-83,1,2018
228852-10,1,2018
228852-55,1,2018
228875-32,1,2018
228879-10,1,2018
228890-53,1,2018
228901-42,1,2018
228926-71,1,2018
228927-43,1,2018
228933-10,0.5,2018
228944-89,0.5,2018
228949-93,1,2018
228967-66,1,2018
228972-79,1,2018
228973-33,1,2018
228973-51,1,2018
228978-37,1,2018
228986-92,1,2018
228993-40,1,2018
229010-41,1,2018
229022-56,1,2018
229075-48,1,2018
229092-40,1,2018
229106-89,1,2018
229111-21,1,2018
229143-70,1,2018
229156-57,0.15625,2018
229173-22,0.5,2018
229185-28,1,2018
229204-00,1,2018
229204-09,1,2018
229204-36,1,2018
229229-29,1,2018
229229-38,1,2018
229229-83,1,2018
229230-01,1,2018
229249-00,1,2018
229263-85,1,2018
229318-03,1,2018
229318-21,1,2018
229323-25,1,2018
229323-43,1,2018
229325-05,1,2018
229328-74,1,2018
229332-52,1,2018
229333-69,1,2018
229438-63,0.2222222222222222,2018
229448-17,1,2018
229449-61,1,2018
229474-63,1,2018
229492-63,1,2018
229492-72,1,2018
229524-67,0.375,2018
229524-76,1,2018
229524-94,1,2018
229549-87,1,2018
229555-81,1,2018
229559-59,1,2018
229559-86,1,2018
229560-13,1,2018
229563-28,1,2018
229565-89,0.25,2018
229593-70,0.5,2018
229594-06,1,2018
229615-30,0.28,2018
229646-26,1,2018
24981-04,0.07845665542551075,2018
25038-01,0.30859375,2018
25038-19,0.15500685871056238,2018
25042-51,1,2018
25121-17,0.11357340720221605,2018
25163-83,0.10185185185185187,2018
25164-64,0.17355371900826447,2018
25164-73,1,2018
25164-82,0.5,2018
25168-96,0.15702479338842976,2018
25197-58,0.5555555555555556,2018
25206-31,1,2018
25255-63,0.07648283038501562,2018
25257-16,0.09500000000000003,2018
25257-43,0.5,2018
25264-09,0.11183673469387753,2018
25267-78,0.3058984910836762,2018
25268-05,0.12000000000000002,2018
25270-66,0.625,2018
25292-08,1,2018
25297-12,0.17159763313609472,2018
25306-12,0.375,2018
25310-62,0.14583333333333334,2018
25311-70,0.12396694214876033,2018
25332-67,0.1135552913198573,2018
25338-70,0.09259259259259262,2018
25344-37,0.07750472589792062,2018
25359-76,0.18000000000000005,2018
25380-82,0.10457220461747395,2018
25383-07,0.2222222222222222,2018
25383-79,0.15702479338842976,2018
25592-77,0.296,2018
25770-34,0.16444444444444448,2018
25915-87,0.05456059975010413,2018
26033-86,0.12000000000000002,2018
26562-88,1,2018
27099-91,0.28,2018
29407-24,0.20000000000000004,2018
34108-03,0.07677469135802469,2018
35020-81,0.52,2018
39055-24,0.06802721088435372,2018
39276-28,0.3055555555555556,2018
39277-27,0.073407202216066475,2018
39672-73,1,2018
39709-18,1,2018
39717-73,0.16449704142011837,2018
39760-30,0.14285714285714285,2018
39761-56,0.2745355601426158,2018
39894-31,0.05224489795918372,2018
39895-03,0.10204081632653059,2018
39895-30,0.12426035502958582,2018
40117-96,0.42000000000000004,2018
40118-05,1,2018
40312-09,0.3333333333333333,2018
40376-26,0.20914127423822715,2018
40380-04,0.7222222222222223,2018
40380-22,0.0498046875,2018
40380-31,0.03474146860390243,2018
40389-49,1,2018
40392-28,0.5555555555555556,2018
40392-37,0.08843537414965985,2018
40402-09,1,2018
40404-07,0.28,2018
40413-70,1,2018
40414-78,0.044321329639889204,2018
40425-49,0.28,2018
40430-80,0.5,2018
40431-25,0.08744247205785666,2018
40433-32,1,2018
40442-68,0.44,2018
40443-13,0.12802768166089964,2018
40445-56,0.1171875,2018
40450-60,0.40740740740740744,2018
40451-14,0.10288065843621398,2018
40451-32,0.1640625,2018
40457-62,1,2018
40457-98,0.27111111111111114,2018
40610-89,1,2018
40623-85,0.5,2018
40665-97,0.08244897959183674,2018
40666-78,1,2018
40668-76,0.03892596736237027,2018
40683-79,0.26627218934911245,2018
40683-88,1,2018
40685-77,1,2018
40732-48,0.06569893486662265,2018
40744-00,0.1111111111111111,2018
40764-07,0.06598290598290599,2018
40773-97,0.1347412254610351,2018
40780-45,0.52,2018
40784-32,0.09951557093425602,2018
40785-58,0.2222222222222222,2018
40786-30,0.2777777777777778,2018
40801-15,0.10059171597633133,2018
40819-51,0.19008264462809915,2018
40822-84,0.23545706371191136,2018
40823-29,0.5,2018
40829-14,0.05548888888888895,2018
40829-23,0.3600000000000001,2018
40845-43,0.15555555555555559,2018
40845-79,0.07520000000000003,2018
40849-39,0.2839506172839506,2018
40849-84,0.05469387755102042,2018
40850-20,0.1966759002770083,2018
40993-12,0.06887755102040814,2018
40995-55,0.09495982468955443,2018
40997-80,0.11911357340720222,2018
40998-25,0.2777777777777778,2018
40998-88,0.14792899408284024,2018
40998-97,0.2222222222222222,2018
41001-49,0.5555555555555556,2018
41002-75,0.52,2018
41003-11,0.07041322314049585,2018
41009-86,0.1875,2018
41009-95,0.5,2018
41012-11,0.3600000000000001,2018
41013-19,1,2018
41013-28,0.10518518518518519,2018
41014-27,0.3333333333333333,2018
41014-54,0.14285714285714285,2018
41016-79,0.20000000000000004,2018
41017-06,0.23900118906064208,2018
41017-15,0.26530612244897955,2018
41017-24,0.5061728395061729,2018
41020-03,0.13494809688581313,2018
41020-84,0.20833333333333334,2018
41021-92,0.08222222222222222,2018
41610-25,0.25,2018
41680-18,0.14285714285714285,2018
41693-68,0.13609467455621305,2018
41695-39,0.3333333333333333,2018
41699-53,0.32,2018
41701-51,0.22448979591836735,2018
41706-10,0.11218836565096946,2018
41707-27,1,2018
41716-90,0.04596176672886996,2018
41723-47,1,2018
41733-46,0.28,2018
41745-70,0.5,2018
41747-05,0.5,2018
41762-98,0.19281663516068057,2018
41771-53,0.15625,2018
41895-55,0.07360181795227874,2018
42113-44,1,2018
42114-25,1,2018
42134-05,0.06872136609745941,2018
42143-32,0.3600000000000001,2018
42150-79,1,2018
42151-42,1,2018
42155-83,0.14449870726802647,2018
42156-01,0.061914672216441195,2018
42156-73,0.12000000000000005,2018
42173-20,0.2818350480688144,2018
42183-19,0.12686980609418283,2018
42189-31,0.5555555555555556,2018
42202-18,0.06848630898125833,2018
42202-81,0.10410469958358119,2018
42205-24,0.375,2018
42205-42,0.13378684807256236,2018
42228-73,0.12244897959183676,2018
42240-79,0.07888805409466566,2018
42241-78,0.21875,2018
42242-14,0.3888888888888889,2018
42246-64,0.5555555555555556,2018
42246-73,0.3888888888888889,2018
42247-63,0.14000000000000004,2018
42248-71,0.34375,2018
42252-85,1,2018
42254-83,0.28653061224489806,2018
42255-82,0.5,2018
42256-27,0.13609467455621305,2018
42256-63,0.44,2018
42258-16,1,2018
42259-06,0.08444444444444443,2018
42259-24,0.1875,2018
42259-87,1,2018
42264-91,0.3203125,2018
42270-13,1,2018
42274-45,0.3333333333333333,2018
42278-41,0.11242603550295856,2018
42278-77,0.07076923076923076,2018
42278-86,0.06703397612488521,2018
42282-37,0.1903114186851211,2018
42283-18,0.28,2018
42284-62,0.06498109640831758,2018
42297-04,0.06539833531510106,2018
42297-58,1,2018
42297-94,1,2018
42300-10,0.06597222222222222,2018
42304-60,0.3333333333333333,2018
42305-95,0.2647569444444444,2018
42307-93,1,2018
42308-83,0.41000000000000003,2018
42309-91,1,2018
42310-54,0.5,2018
42322-87,1,2018
42326-38,0.12250000000000003,2018
42329-89,0.07288365776369396,2018
42330-16,0.15192743764172337,2018
42336-37,0.06559999999999998,2018
42340-15,0.09000000000000002,2018
42342-49,0.3333333333333333,2018
42344-47,0.18367346938775508,2018
42348-43,0.28703703703703703,2018
42348-97,0.22448979591836732,2018
42349-87,0.5,2018
42360-22,0.05616461460617303,2018
42360-31,0.27423822714681434,2018
42363-73,0.29166666666666663,2018
42365-62,0.14897959183673473,2018
42384-25,0.5,2018
42389-47,0.24793388429752067,2018
42389-74,1,2018
42434-74,1,2018
42447-16,0.10222222222222224,2018
42455-89,0.5,2018
42460-57,0.19140625,2018
42463-99,0.06079999999999997,2018
42465-43,0.13897691263014939,2018
42476-86,0.07128099173553717,2018
42488-47,1,2018
42508-00,0.14127423822714683,2018
42511-24,1,2018
42520-24,0.07666456626759086,2018
42711-76,0.30828429153463105,2018
42715-00,0.04542937383806023,2018
42715-09,0.08687128177393184,2018
42723-82,0.10743801652892562,2018
42728-77,0.0778546712802768,2018
42732-82,1,2018
42737-23,0.28,2018
42739-66,0.16666666666666666,2018
42739-75,0.0847750865051903,2018
42741-91,0.20710059171597636,2018
42755-77,0.20833333333333334,2018
42757-93,0.09120000000000002,2018
42767-02,1,2018
42767-20,0.25,2018
42769-99,1,2018
42770-53,0.08367626886145402,2018
42771-34,0.11418685121107265,2018
42775-48,0.08616780045351473,2018
42784-39,0.13,2018
42785-11,0.2777777777777778,2018
42785-38,0.5,2018
42787-63,0.2016460905349794,2018
42788-17,0.08578512396694217,2018
42788-26,0.6800000000000002,2018
42790-60,0.08641975308641973,2018
42796-99,0.14933837429111527,2018
42802-93,0.6800000000000002,2018
42810-94,0.184,2018
42813-01,0.5,2018
42833-44,0.07000000000000003,2018
42833-98,0.30612244897959184,2018
42834-43,0.08227604767397166,2018
42837-67,0.22222222222222227,2018
42839-74,0.5555555555555556,2018
