Investor_Id,hhi,year,status,first,IT,early,age,niche_width,mean_first,mean_early,mean_IT,mean_age,mean_status
52298-74,1,2004,0,1,0,0,0,0,1,0,0,0,0
52298-92,0.5,2003,0,1,0,0,0,1,1,0,0,0,0
52298-92,0.3333333333333333,2005,0,1,0,0,2,0.3892599710764547,1,0,0,1,0
52298-92,0.2222222222222222,2006,0,0,0,0,3,0.23060303335832819,0.6666666666666666,0,0,1.6666666666666667,0
52298-92,0.18367346938775508,2007,0,0,0,0,4,0.19024867479806698,0.5,0,0,2.25,0
52298-92,0.13580246913580246,2008,0,0,0,0,5,0.14328049130423692,0.4,0,0,2.8,0
52298-92,0.09722222222222224,2009,0,0,0,0,6,0.119761736308316,0.3333333333333333,0,0,3.3333333333333335,0
52298-92,0.09333333333333335,2010,0,0,0,0,7,0.10168709712367065,0.2857142857142857,0,0,3.857142857142857,0
52298-92,0.09141274238227146,2011,0,0,0,0,8,0.09722441420677509,0.25,0,0,4.375,0
52298-92,0.08390022675736959,2012,0,0,0,0,9,0.08922607841168384,0.2222222222222222,0,0,4.888888888888889,0
52298-92,0.06944444444444445,2013,0,0,0,0,10,0.07952579431455632,0.2,0,0,5.4,0
52298-92,0.06213017751479291,2014,0,0,0,0,11,0.0696475492784049,0.18181818181818182,0,0,5.909090909090909,0
52298-92,0.06064209274673006,2015,0,0,0,0,12,0.06946627348632174,0.16666666666666666,0,0,6.416666666666667,0
52299-37,1,2010,0,NA,NA,NA,0,0,NA,NA,NA,0,0
52299-64,1,2000,0,0,1,1,0,0,0,1,1,0,0
52299-64,0.5555555555555556,2017,0.05452286251892558,0,1,1,17,0.06167400881057272,0,1,1,8.5,0.02726143125946279
52304-41,1,1999,0,NA,NA,NA,0,0,NA,NA,NA,0,0
52304-50,1,2007,0,0,0,0,0,1,0,0,0,0,0
52304-50,0.18367346938775508,2011,3.1080966720368393,1,0,1,4,0.12130921244346969,0.5,0.5,0,2,1.5540483360184196
52304-50,0.18343195266272191,2012,1.9742147462794921,0,0,1,5,0.1046902314679118,0.3333333333333333,0.6666666666666666,0,3,1.6941038061054439
52304-50,0.135,2013,0.3978701248214493,0,0,1,6,0.08858818854084771,0.25,0.75,0,3.75,1.3700453857844452
52304-50,0.1292517006802721,2014,0.08061479727914238,0,0,1,7,0.06926031293352264,0.2,0.8,0,4.4,1.1121592680833845
52304-50,0.09777777777777776,2015,-1.9847589006676227,0,0,1,8,0.06159702809883416,0.16666666666666666,0.8333333333333334,0,5,0.5960062399582168
52304-50,0.09688581314878894,2016,0.5967951177641309,0,0,0,9,0.05897570358190619,0.14285714285714285,0.7142857142857143,0,5.571428571428571,0.5961189367876331
52304-50,0.08375,2017,-1.2812154877775472,0,0,0,10,0.06206348413066488,0.125,0.625,0,6.125,0.36145213371698554
52304-50,0.0839002267573696,2018,0.1323008365370048,0,0,0,11,0.06160514856900202,0.1111111111111111,0.5555555555555556,0,6.666666666666667,0.33599087847476544
52316-65,1,2006,0,1,0,1,0,0,1,1,0,0,0
52316-65,0.5,2008,0,0,0,1,2,1,0.5,1,0,1,0
52317-28,1,2007,0,0,1,1,0,1,0,1,1,0,0
52317-28,0.5,2015,0,0,1,1,8,0.07182272336442498,0,1,1,4,0
52317-28,0.5555555555555556,2016,0,0,0,1,9,0.06298735054583271,0,1,0.6666666666666666,5.666666666666667,0
52317-73,1,2008,0,0,1,1,0,1,0,1,1,0,0
52317-73,1,2009,0,0,1,1,1,0.17194570135746612,0,1,1,0.5,0
52317-73,1,2011,0,0,1,1,3,0.09813084112149528,0,1,1,1.3333333333333333,0
52317-73,0.625,2018,0,0,1,1,10,0.06182340355707827,0,1,1,3.5,0
52320-25,1,2011,0,1,1,1,0,1,1,1,1,0,0
52320-25,0.2222222222222222,2012,7.155576696545702e-15,1,0,1,1,0.10632060686350032,1,1,0.5,0.5,3.577788348272851e-15
52320-25,0.15570934256055363,2014,0.3244186009848055,0,1,1,3,0.06565586542484414,0.6666666666666666,1,0.6666666666666666,1.3333333333333333,0.10813953366160423
52320-25,0.08875739644970415,2015,-0.8741526039974024,0,0,1,4,0.11300358720625425,0.5,1,0.5,2,-0.13743350075314742
52320-25,0.07962016070124181,2016,-0.13039013716806816,0,0,1,5,0.10183351524868069,0.4,1,0.4,2.6,-0.13602482803613156
52320-25,0.06427221172022682,2017,0.7512320665204903,0,0,1,6,0.11071759984172393,0.3333333333333333,1,0.3333333333333333,3.1666666666666665,0.011851321056638756
52320-25,0.06799999999999998,2018,3.800779211858859,0,0,1,7,0.10379863933185984,0.2857142857142857,1,0.2857142857142857,3.7142857142857144,0.5531267340283844
52321-42,1,2006,0,1,0,1,0,0,1,1,0,0,0
52321-42,0.5,2007,0,1,0,1,1,1,1,1,0,0.5,0
52321-42,0.375,2008,0,1,0,1,2,0.21721351142082845,1,1,0,1,0
52324-12,1,2009,0,NA,NA,NA,0,0.46385542168674704,NA,NA,NA,0,0
52325-38,0.5,2011,0,0,0,1,0,1,0,1,0,0,0
52325-38,0.3333333333333333,2013,0,0,0,1,2,0.08372093023255822,0,1,0,1,0
52325-38,0.375,2016,0,0,1,1,5,0.06007687047717004,0,1,0.3333333333333333,2.3333333333333335,0
52325-38,0.28,2017,-1.5223395525748014,0,1,1,6,0.0518509436935577,0,1,0.5,3.25,-0.38058488814370034
52326-01,0.5,2008,0.06236704855032724,0,0,1,0,0.1776970858843846,0,1,0,0,0.06236704855032724
52326-01,0.25,2011,1.0266329464011268,0,0,1,3,0.11940494221330723,0,1,0,1.5,0.544499997475727
52326-10,0.5,2003,0.011320640980751659,0,0,0,0,1,0,0,0,0,0.011320640980751659
52326-10,0.375,2004,0.13367147812537908,0,0,0,1,0.3508439344787073,0,0,0,0.5,0.07249605955306537
52326-10,0.3333333333333333,2008,4.522360801901725,0,0,0,5,0.16362417154207376,0,0,0,2,1.5557843070026187
52326-10,0.346938775510204,2009,2.5126790281459326,0,0,0,6,0.12587734226237013,0,0,0,3,1.795007987288447
52329-07,1,2011,0,NA,NA,NA,0,0,NA,NA,NA,0,0
52329-25,1,2010,0,1,0,1,0,0,1,1,0,0,0
52329-25,0.5555555555555556,2012,0,0,0,1,2,0.18267723073727393,0.5,1,0,1,0
52329-25,0.33333333333333337,2013,-3.147313295694203e-14,0,0,1,3,0.13059079859693626,0.3333333333333333,1,0,1.6666666666666667,-1.0491044318980676e-14
52329-52,0.5,2003,0,NA,NA,NA,0,0.27210841768881233,NA,NA,NA,0,0
52329-52,0.3333333333333333,2012,0.5344718047718826,NA,NA,NA,9,0.10148450619427196,NA,NA,NA,4.5,0.2672359023859413
52332-40,1,2010,0,1,1,1,0,0,1,1,1,0,0
52332-40,0.5,2013,0,0,0,0,3,0.10080747179427339,0.5,0.5,0.5,1.5,0
52332-40,0.5555555555555556,2016,0,0,1,0,6,0.05907997713794711,0.3333333333333333,0.3333333333333333,0.6666666666666666,3,0
52336-45,1,2002,0,NA,NA,NA,0,0,NA,NA,NA,0,0
52337-08,1,2016,0,NA,NA,NA,0,1,NA,NA,NA,0,0
52337-44,1,2011,0,0,0,0,0,0.1778357688227773,0,0,0,0,0
52337-44,0.25,2012,-0.11196330611594624,0,0,0,1,0.10061081421359452,0,0,0,0.5,-0.05598165305797312
52337-44,0.22448979591836732,2013,-0.9602391293204655,0,0,0,2,0.07719725976238889,0,0,0,1,-0.35740081181213723
52337-44,0.20987654320987653,2014,-0.2831876076690094,0,0,1,3,0.07756614417804952,0,0.25,0,1.5,-0.3388475107763553
52337-44,0.19008264462809915,2015,-2.9021131015567305,0,0,1,4,0.06732935256669292,0,0.4,0,2,-0.8515006289324303
52337-71,1,2005,0,0,1,0,0,0,0,0,1,0,0
52337-71,0.375,2006,0.7034256598127749,0,1,1,1,0.36089516035351066,0,0.5,1,0.5,0.35171282990638747
52339-60,1,2011,0,0,1,0,0,0.10172985040249005,0,0,1,0,0
52339-60,0.5,2013,-1.3482505046729945,0,1,0,2,0.08773095352486082,0,0,1,1,-0.6741252523364972
52339-60,0.25,2014,-0.7637919734925057,0,1,0,3,0.1282653306493473,0,0,1,1.6666666666666667,-0.7040141593885001
52341-40,1,2010,0,NA,NA,NA,0,0,NA,NA,NA,0,0
52341-67,0.5,2008,0,1,1,1,0,0.1175857462142822,1,1,1,0,0
52341-67,0.25,2009,0,1,0,1,1,0.12608437927762706,1,1,0.5,0.5,0
52341-67,0.20000000000000004,2010,0,1,0,1,2,0.11481039310177077,1,1,0.3333333333333333,1,0
52341-67,0.16666666666666669,2014,0,1,0,1,6,0.06917982467584449,1,1,0.25,2.25,0
52343-92,1,2010,0,1,0,1,0,1,1,1,0,0,0
52343-92,0.5,2012,0,1,1,1,2,0.06557624735111013,1,1,0.5,1,0
52343-92,0.5555555555555556,2013,0,1,1,1,3,0.03223012922444579,1,1,0.6666666666666666,1.6666666666666667,0
52343-92,0.44000000000000006,2014,0.00393405281038539,1,1,1,4,0.09562726841426272,1,1,0.75,2.25,9.835132025963476e-4
52343-92,0.25925925925925924,2015,-0.33681761226512624,1,1,1,5,0.07546049627978457,1,1,0.8,2.8,-0.06657671189094817
52343-92,0.2109375,2016,-0.29418222044416314,1,1,1,6,0.07134370273316927,1,1,0.8333333333333334,3.3333333333333335,-0.104510963316484
52343-92,0.20987654320987664,2017,-0.1570664676797463,1,1,1,7,0.06420728526467935,1,1,0.8571428571428571,3.857142857142857,-0.11201889251123576
52344-19,1,2004,0,1,0,1,0,0,1,1,0,0,0
52344-19,0.5,2006,0.028553866732146556,1,0,0,2,0.13140433184948597,1,0.5,0,1,0.014276933366073278
52344-19,0.375,2007,0.02573723411462285,0,0,0,3,0.10866571122212677,0.6666666666666666,0.3333333333333333,0,1.6666666666666667,0.018097033615589803
52344-19,0.3600000000000001,2009,0.035368422382445454,0,0,0,5,0.07171077328169628,0.5,0.25,0,2.5,0.022414880807303715
52344-19,0.3888888888888889,2010,0.009020995710422464,0,0,0,6,0.0721575558222365,0.4,0.2,0,3.2,0.019736103787927464
52344-19,0.30612244897959184,2012,0.005081193015610531,0,0,0,8,0.07305612840327258,0.3333333333333333,0.16666666666666666,0,4,0.017293618659207973
52344-19,0.3827160493827161,2014,-0.022030695738171274,0,0,0,10,0.05555498899765454,0.2857142857142857,0.14285714285714285,0,4.857142857142857,0.011675859459582367
52344-19,0.32000000000000006,2015,-0.043479865239359455,0,0,0,11,0.048183141419237636,0.25,0.125,0,5.625,0.004781393872214639
52344-55,1,2005,0,0,0,0,0,0,0,0,0,0,0
52344-55,0.5,2006,0,0,0,0,1,1,0,0,0,0.5,0
52344-55,0.5555555555555556,2007,0,0,0,0,2,0.13861386138613865,0,0,0,1,0
52346-53,1,2003,0,0,0,0,0,1,0,0,0,0,0
52346-53,0.3333333333333333,2004,0,0,0,1,1,0.25598938314447994,0,0.5,0,0.5,0
52346-53,0.22448979591836732,2005,0.16696064597454405,0,0,1,2,0.2153227922929727,0,0.6666666666666666,0,1,0.05565354865818135
52346-53,0.25,2008,0.2959899839931504,0,0,1,5,0.14520664151934082,0,0.75,0,2,0.1157376574919236
52346-71,1,1999,0,1,1,1,0,0,1,1,1,0,0
52346-71,0.5,2000,0,1,1,1,1,0.3725243480125422,1,1,1,0.5,0
52346-71,0.3333333333333333,2001,0,1,1,1,2,0.3134976821635632,1,1,1,1,0
52346-71,0.25,2002,0,1,1,1,3,0.2622289211519495,1,1,1,1.5,0
52346-71,0.28,2003,0,1,1,1,4,0.22203625669485116,1,1,1,2,0
52346-71,0.3125,2004,0,0,1,1,5,0.17287723410986433,0.8333333333333334,1,1,2.5,0
52348-33,1,2010,0,0,0,1,0,0,0,1,0,0,0
52348-33,0.3333333333333333,2011,0,0,1,1,1,0.05755606678836634,0,1,0.5,0.5,0
52348-33,0.25,2013,0,0,1,1,3,0.06306584803455906,0,1,0.6666666666666666,1.3333333333333333,0
52348-33,0.20000000000000004,2014,-0.7801162664354743,0,1,1,4,0.04532185176643255,0,1,0.75,2,-0.19502906660886857
52348-33,0.14285714285714285,2015,-2.4257483575534526,0,1,1,5,0.043177259081334074,0,1,0.8,2.6,-0.6411729247977853
52348-33,0.18000000000000002,2016,3.2673619362924127,0,1,1,6,0.04393099251821464,0,1,0.8333333333333334,3.1666666666666665,0.010249552050580979
52348-33,0.17355371900826447,2017,2.5576465716033727,0,1,1,7,0.04001056654590229,0,1,0.8571428571428571,3.7142857142857144,0.37416341198669406
52348-33,0.19444444444444445,2018,0.32898174583554995,0,1,1,8,0.035752453755565905,0,1,0.875,4.25,0.36851570371780107
52348-42,0.5,2004,0,0,0,0,0,0.2632036244026563,0,0,0,0,0
52348-42,0.5555555555555556,2005,0,0,0,0,1,0.3267789289933871,0,0,0,0.5,0
52348-42,0.5,2008,0,0,0,0,4,0.21378632950656584,0,0,0,1.6666666666666667,0
52348-42,0.3600000000000001,2009,0,0,0,1,5,0.18129083482374653,0,0.25,0,2.5,0
52348-42,0.2777777777777778,2011,0,1,0,1,7,0.1282044102756148,0.2,0.4,0,3.4,0
52348-42,0.18000000000000005,2012,3.686051362671912e-15,0,0,1,8,0.1106158273179988,0.16666666666666666,0.5,0,4.166666666666667,6.14341893778652e-16
52348-42,0.15702479338842976,2013,-3.0742327922397147e-15,1,0,1,9,0.0944979202553068,0.2857142857142857,0.5714285714285714,0,4.857142857142857,8.740265291888532e-17
52348-42,0.12426035502958582,2014,-6.644857491146477e-15,0,0,1,10,0.08580942574940975,0.25,0.625,0,5.5,-7.54129865089285e-16
52348-42,0.11224489795918371,2015,-1.236954275844371e-14,0,0,1,11,0.07824435120458506,0.2222222222222222,0.6666666666666666,0,6.111111111111111,-2.0447312976842213e-15
52348-42,0.11111111111111113,2016,-6.691142986901126e-14,0,0,1,12,0.07251858341243222,0.2,0.7,0,6.7,-8.531401154816925e-15
52352-74,1,2007,0,0,0,0,0,0,0,0,0,0,0
52352-74,0.5,2008,0,0,0,0,1,1,0,0,0,0.5,0
52353-37,1,2002,0,0,1,0,0,0,0,0,1,0,0
52353-37,0.25,2004,-1.1005537676987517e-14,0,1,0,2,0.2814386676626608,0,0,1,1,-5.502768838493759e-15
52353-37,0.2222222222222222,2005,-1.9549042373580365e-14,0,1,0,3,0.2138243490094797,0,0,1,1.6666666666666667,-1.018486001685596e-14
52353-37,0.1875,2008,0,0,1,0,6,0.12350133453751057,0,0,1,2.75,-7.63864501264197e-15
52353-37,0.16049382716049382,2009,0,0,1,0,7,0.1074072857901115,0,0,1,3.6,-6.110916010113576e-15
52353-37,0.12396694214876033,2012,0,0,1,0,10,0.0900833677651175,0,0,1,4.666666666666667,-5.09243000842798e-15
52353-37,0.125,2013,0,0,1,0,11,0.07953708692265393,0,0,1,5.571428571428571,-4.364940007223983e-15
52353-46,1,2003,0,0,0,1,0,0,0,1,0,0,0
52353-46,0.5,2004,0,0,0,1,1,1,0,1,0,0.5,0
52353-46,0.3333333333333333,2008,0,0,1,1,5,0.17587807705265326,0,1,0.3333333333333333,2,0
52353-46,0.25,2009,0,0,1,1,6,0.1140705570164924,0,1,0.5,3,0
52353-46,0.20000000000000004,2010,0,0,1,1,7,0.09053474929645612,0,1,0.6,3.8,0
52353-46,0.0859375,2011,-2.6628767249223538e-15,0,1,0,8,0.1085423036324762,0,0.8333333333333334,0.6666666666666666,4.5,-4.43812787487059e-16
52353-46,0.0798611111111111,2012,0.058355371873371045,0,1,0,9,0.1034746426200829,0,0.7142857142857143,0.7142857142857143,5.142857142857143,0.008336481696195483
52353-46,0.07265306122448979,2013,-0.7414147741965573,0,1,0,10,0.08660264193932178,0,0.625,0.75,5.75,-0.08538242529039862
52353-46,0.0770512286547272,2014,0.8063028824341169,0,1,0,11,0.0773886993608186,0,0.5555555555555556,0.7777777777777778,6.333333333333333,0.01369372001232532
52353-46,0.07064471879286693,2015,1.1699332496348778,0,1,0,12,0.06943317681466056,0,0.5,0.8,6.9,0.12931767297458058
52353-46,0.06925207756232686,2016,0.9609864024286336,0,1,0,13,0.06412247141340355,0,0.45454545454545453,0.8181818181818182,7.454545454545454,0.20492392110676724
52353-46,0.06852996506315506,2017,2.4009985255350945,0,0,0,14,0.05869338354550469,0,0.4166666666666667,0.75,8,0.3879301381424612
52353-55,0.3333333333333333,2012,0,1,1,1,0,0.053511969886205546,1,1,1,0,0
52353-55,0.375,2014,0,0,1,1,2,0.034372226235701915,0.5,1,1,1,0
52355-26,1,2005,0,0,1,0,0,0.18652910109217904,0,0,1,0,0
52355-26,0.5,2006,0,0,1,1,1,0.16190497768763956,0,0.5,1,0.5,0
52355-26,0.22222222222222227,2007,-6.966630376648495e-15,0,1,1,2,0.11438096132256337,0,0.6666666666666666,1,1,-2.3222101255494983e-15
52355-26,0.18518518518518517,2008,0,0,1,1,3,0.12561824020539292,0,0.75,1,1.5,-1.7416575941621238e-15
52355-26,0.18000000000000005,2009,-4.8969111310327253e-14,0,1,1,4,0.10843622246976581,0,0.8,1,2,-1.118714833739515e-14
52355-26,0.1597633136094675,2010,0,0,1,1,5,0.09057837406933057,0,0.8333333333333334,1,2.5,-9.322623614495957e-15
52355-26,0.13777777777777778,2011,0,0,1,1,6,0.08687963397945575,0,0.8571428571428571,1,3,-7.990820240996535e-15
52355-26,0.125,2013,3.873533318222041e-14,0,1,1,8,0.06606498812668304,0,0.875,1,3.625,-2.1500510630944174e-15
52358-05,1,2011,0.7568870980242097,1,1,1,0,0,1,1,1,0,0.7568870980242097
52358-05,0.5,2015,3.9494768256407458,0,0,0,4,1,0.5,0.5,0.5,2,2.353181961832478
52359-22,1,2003,0,1,0,1,0,0,1,1,0,0,0
52359-22,0.5555555555555556,2008,0,1,0,1,5,0.21904761904761905,1,1,0,2.5,0
52359-49,0.25,2011,0,1,0,1,0,0.11032829490033537,1,1,0,0,0
52359-49,0.13580246913580246,2012,-2.14871806672525,0,0,1,1,0.10117290499977284,0.5,1,0,0.5,-1.074359033362625
52359-49,0.10204081632653064,2013,0.677920084341762,0,0,1,2,0.09078952457270428,0.3333333333333333,1,0,1,-0.49026599412782934
52359-49,0.08843537414965985,2014,-0.270263335404727,0,0,1,3,0.07581395948676561,0.25,1,0,1.5,-0.43526532944705376
52359-49,0.07805325987144172,2015,-0.1243751865106237,0,0,1,4,0.067804859985092,0.2,1,0,2,-0.37308730085976777
52359-49,0.08163265306122446,2016,3.488458832556856,0,0,1,5,0.06359067216683624,0.16666666666666666,1,0,2.5,0.2705037213763362
52359-49,0.07112648981161096,2017,-0.4858788204602374,0,0,1,6,0.05580271605140286,0.14285714285714285,1,0,3,0.16244907254253999
52359-49,0.06925207756232686,2018,0.17684318878662067,0,0,1,7,0.05454999856223208,0.125,1,0,3.5,0.16424833707305006
52360-57,1,2008,0,0,0,1,0,1,0,1,0,0,0
52360-57,0.3333333333333333,2009,0,0,0,1,1,0.061338261655394584,0,1,0,0.5,0
52360-57,0.3600000000000001,2011,0,0,0,1,3,0.05956111896508388,0,1,0,1.3333333333333333,0
52360-57,0.30612244897959184,2012,0.0012702982538893145,0,0,1,4,0.06350560966097507,0,1,0,2,3.1757456347232863e-4
52360-57,0.25,2013,0.02523848843829859,1,0,1,5,0.06309775562086839,0.2,1,0,2.6,0.005301757338437581
52360-57,0.2307692307692308,2014,0.00393405281038539,0,0,1,6,0.06273168288264075,0.16666666666666666,1,0,3.1666666666666665,0.005073806583762216
52360-57,0.26543209876543217,2015,0.0077642616498823985,0,0,1,7,0.05542040503841361,0.14285714285714285,1,0,3.7142857142857144,0.00545815730749367
52360-57,0.263157894736842,2016,0.013079092475039323,0,0,1,8,0.046396667216758954,0.125,1,0,4.25,0.006410774203436877
52360-57,0.2589792060491495,2017,4.741964359850475,0,0,1,9,0.041418646572943474,0.1111111111111111,1,0,4.777777777777778,0.5325833948308856
52363-99,1,2004,0,0,1,1,0,0,0,1,1,0,0
52363-99,0.5,2006,0,0,1,0,2,0.2159487608551397,0,0.5,1,1,0
52363-99,0.3333333333333333,2011,0,0,0,0,7,0.21267439525844944,0,0.3333333333333333,0.6666666666666666,3,0
52363-99,0.16666666666666669,2013,0,0,0,0,9,0.18140246836113105,0,0.25,0.5,4.5,0
52363-99,0.08875739644970417,2014,0,0,0,0,10,0.12928144827602628,0,0.2,0.4,5.6,0
52363-99,0.08172635445362716,2015,1.7416482893698924,0,0,0,11,0.11052527881113194,0,0.16666666666666666,0.3333333333333333,6.5,0.2902747148949821
52363-99,0.09183673469387753,2016,2.254130484550865,0,0,0,12,0.11312402782415545,0,0.14285714285714285,0.2857142857142857,7.285714285714286,0.5708255391315368
52363-99,0.10331632653061221,2017,-0.6316052048790501,0,0,0,13,0.09102841876254429,0,0.125,0.25,8,0.4205216961302134
52363-99,0.08843840498997553,2018,-0.47347300116338314,0,0,0,14,0.08214194591886614,0,0.1111111111111111,0.2222222222222222,8.666666666666666,0.32118895198648045
52364-44,0.5,2010,0,0,0,1,0,0.15340882434339842,0,1,0,0,0
52364-44,0.3333333333333333,2011,0,0,0,1,1,0.11839952790920873,0,1,0,0.5,0
52364-44,0.20000000000000004,2012,0,0,0,1,2,0.11241022641215981,0,1,0,1,0
52364-44,0.18367346938775508,2013,0,0,0,1,3,0.09590856743314148,0,1,0,1.5,0
52364-44,0.1875,2014,0,0,0,1,4,0.08944705732525426,0,1,0,2,0
52364-53,1,1998,0,1,0,0,0,0,1,0,0,0,0
52364-53,0.3333333333333333,1999,0,1,0,1,1,0.4516971279373369,1,0.5,0,0.5,0
52364-53,0.375,2000,0,1,0,1,2,0.37504824947555887,1,0.6666666666666666,0,1,0
52364-53,0.3600000000000001,2002,0,1,0,1,4,0.33107881335552025,1,0.75,0,1.75,0
52364-53,0.2777777777777778,2003,0,1,0,0,5,0.31810885338663664,1,0.6,0,2.4,0
52364-98,0.5,2002,-3.412055561680723,0,0,0,0,1,0,0,0,0,-3.412055561680723
52364-98,0.5555555555555556,2003,0.9444368386151508,0,0,0,1,0.21590909090909086,0,0,0,0.5,-1.233809361532786
52364-98,0.375,2004,-1.7971838346970475,0,0,0,2,0.14040859428942765,0,0,0,1,-1.4216008525875399
52364-98,0.44000000000000006,2005,-1.4507159712009918,0,0,0,3,0.14477835134404549,0,0,0,1.5,-1.428879632240903
52364-98,0.42857142857142855,2007,-1.2026608602521784,0,0,0,5,0.0776111498837665,0,0,0,2.2,-1.3836358778431581
52365-34,1,2001,0,1,0,1,0,0,1,1,0,0,0
52365-34,0.5555555555555556,2003,0,1,0,1,2,0.3068181818181819,1,1,0,1,0
52365-34,0.375,2004,0,1,0,1,3,0.17502241786907968,1,1,0,1.6666666666666667,0
52365-34,0.33333333333333337,2005,-1.6072627013726124e-14,0,0,1,4,0.1651244146120622,0.75,1,0,2.25,-4.018156753431531e-15
52365-34,0.2653061224489796,2006,-4.09349534905024e-14,0,0,1,5,0.1359088550127584,0.6,1,0,2.8,-1.1401516100845705e-14
52365-34,0.21875,2007,-5.573304301318795e-16,1,0,1,6,0.1839399512912292,0.6666666666666666,1,0,3.3333333333333335,-9.5941518223934e-15
52365-34,0.15306122448979592,2008,0.020789016183442414,1,0,1,7,0.13075022013875137,0.7142857142857143,1,0,3.857142857142857,0.0029698594547692644
52365-34,0.15789473684210523,2009,0.035368422382359564,1,1,1,8,0.10507584575587715,0.75,1,0.125,4.375,0.007019679820718052
52365-34,0.1266540642722117,2010,0.002255248927605616,0,1,1,9,0.10649300907676285,0.6666666666666666,1,0.2222222222222222,4.888888888888889,0.006490298610372226
52365-34,0.1284722222222222,2011,0.006138379955911625,0,1,1,10,0.09365643284534109,0.6,1,0.3,5.4,0.006455106744926166
52365-34,0.1301775147928994,2012,0.0012702982538893145,0,1,1,11,0.08573171988341356,0.5454545454545454,1,0.36363636363636365,5.909090909090909,0.00598376051846827
52365-34,0.1377551020408163,2013,0.025238488438328127,0,1,1,12,0.07715651780048427,0.5,1,0.4166666666666667,6.416666666666667,0.007588321178456592
52365-34,0.1367419738406659,2015,0.0077642616498823985,0,1,1,14,0.06527532285807258,0.46153846153846156,1,0.46153846153846156,7,0.0076018550608739615
52365-70,0.5,2008,0,0,0,1,0,1,0,1,0,0,0
52365-70,0.3333333333333333,2009,0,1,0,1,1,0.11569806509416079,0.5,1,0,0.5,0
52365-70,0.28,2010,0.8855316008045341,0,0,1,2,0.08238243597959127,0.3333333333333333,1,0,1,0.295177200268178
52365-70,0.33333333333333337,2012,-0.44848858583222895,0,0,1,4,0.0668134331259369,0.25,1,0,1.75,0.10926075374307628
52365-70,0.25,2013,1.139542967860365,0,0,1,5,0.07555298837177693,0.2,1,0,2.4,0.315317196566534
52365-70,0.20000000000000004,2014,-1.837778546486048,0,0,1,6,0.0650149010665031,0.16666666666666666,1,0,3,-0.04353209394222968
52365-70,0.18055555555555555,2015,-0.15219098296431527,0,0,0,7,0.04944162282582509,0.14285714285714285,0.8571428571428571,0,3.5714285714285716,-0.05905479237395619
52365-70,0.18343195266272191,2017,-0.07642385433005475,0,0,0,9,0.03825282302707078,0.125,0.75,0,4.25,-0.06122592511846851
52366-06,1,2006,0.05710773346429311,NA,NA,NA,0,0,NA,NA,NA,0,0.05710773346429311
52366-06,0.5,2016,0,NA,NA,NA,10,1,NA,NA,NA,5,0.028553866732146556
52366-51,1,2006,0,1,0,1,0,0,1,1,0,0,0
52367-05,1,2002,0,0,0,1,0,0,0,1,0,0,0
52367-05,0.5,2007,0,1,0,1,5,0.23284307213831237,0.5,1,0,2.5,0
52367-05,0.25,2008,1.543374082375021,1,0,1,6,0.17554611106120077,0.6666666666666666,1,0,3.6666666666666665,0.51445802745834035
52367-23,1,2010,0,0,0,1,0,1,0,1,0,0,0
52367-23,0.5,2012,0,0,0,1,2,0.4058099470157678,0,1,0,1,0
52367-23,0.25,2014,0,0,1,0,4,0.2333525964965495,0,0.6666666666666666,0.3333333333333333,2,0
52367-23,0.20000000000000004,2015,0,0,0,0,5,0.1844265211341243,0,0.5,0.25,2.75,0
52367-23,0.16666666666666669,2016,0,0,0,1,6,0.14920133911050648,0,0.6,0.2,3.4,0
52367-23,0.10000000000000003,2017,0,0,1,1,7,0.1285489785436753,0,0.6666666666666666,0.3333333333333333,4,0
52369-93,1,1994,0,1,1,0,0,0,1,0,1,0,0
52369-93,0.5,2000,0,0,1,0,6,1,0.5,0,1,3,0
52370-29,1,2001,0,1,0,1,0,0,1,1,0,0,0
52370-29,0.5,2003,0,0,0,1,2,1,0.5,1,0,1,0
52370-29,0.375,2005,0,0,0,1,4,0.3274063003504123,0.3333333333333333,1,0,2,0
52370-29,0.18367346938775508,2007,0,1,1,1,6,0.17598875726120544,0.5,1,0.25,3,0
52370-29,0.18518518518518517,2008,0,1,0,1,7,0.16784194566065969,0.6,1,0.2,3.8,0
52370-29,0.10222222222222224,2010,0,1,0,1,9,0.16130118969695206,0.6666666666666666,1,0.16666666666666666,4.666666666666667,0
52370-29,0.05624142661179696,2011,-0.037052223423222806,1,0,1,10,0.12945572375107886,0.7142857142857143,1,0.14285714285714285,5.428571428571429,-0.005293174774746115
52370-29,0.056018385521401946,2012,-1.337477606830914,0,0,1,11,0.10340042106676894,0.625,1,0.125,6.125,-0.1718162287817671
